Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1771945264682,1699,1699,1699,1453,1699,1436,1547,1699,18.18181800842285,10,100,10,14.285715103149414,4.761904716491699,5,5.263157844543457,10951.397521972656,28940.09716796875,15391.421264648438,4072.5709228515625,33360302080,2147479552,6830080000,0
199,1771945264882,1699,1699,1699,1453,1699,1436,1547,1699,16.666667938232422,15.789472579956055,100,21.052631378173828,15.789472579956055,16.666667938232422,16.666667938232422,15.789472579956055,10951.898559570313,28944.85369873047,15395.262512207031,4073.0751342773438,33360302080,2147479552,6831992832,0
200,1771945265082,1699,1699,1699,1453,1699,1436,1547,1699,15.000000953674316,10.526315689086914,38.095237731933594,20,21.052631378173828,15.000000953674316,75,15.789472579956055,10952.426147460938,28948.282653808594,15397.656555175781,4073.6876220703125,33360302080,2147479552,6826311680,0
199,1771945265282,1699,1699,1699,1453,1699,1436,1547,1699,15.789472579956055,15.000000953674316,21.052631378173828,16.666667938232422,21.052631378173828,20,100,10.526315689086914,10952.945190429688,28953.01239013672,15401.539916992188,4074.118408203125,33360302080,2147479552,6820388864,0
199,1771945265482,1699,1699,1699,1453,1699,1436,1547,1699,11.111111640930176,15.000000953674316,5.555555820465088,14.285715103149414,10.526315689086914,10.526315689086914,100,20,10953.433837890625,28956.493103027344,15404.145568847656,4074.5870361328125,33360302080,2147479552,6821236736,0
199,1771945265682,1699,1699,1699,1453,1699,1436,1547,1699,20,11.111111640930176,15.789472579956055,5.555555820465088,15.789472579956055,19.047618865966797,100,11.764705657958984,10953.93798828125,28960.143005371094,15406.943603515625,4075.0285034179688,33360302080,2147479552,6822199296,0
199,1771945265882,1699,1699,1699,1453,1699,1436,1547,1699,0,0,5,0,0,0,100,4.761904716491699,10954.182373046875,28962.400024414063,15408.881164550781,4075.04443359375,33360302080,2147479552,6822457344,0
199,1771945266083,1699,1699,1699,1453,1699,1436,1547,1699,5.263157844543457,5.263157844543457,5,10,5.263157844543457,5,100,10,10954.467712402344,28965.23455810547,15411.31787109375,4075.1255493164063,33360302080,2147479552,6827241472,0
199,1771945266283,1699,1699,1699,1453,1699,1436,1547,1699,9.523809432983398,14.285715103149414,21.052631378173828,15.000000953674316,10.526315689086914,10,100,5.263157844543457,10954.919982910156,28968.049255371094,15413.320678710938,4075.4813232421875,33360302080,2147479552,6840471552,0
199,1771945266483,1699,1699,1699,1453,1699,1436,1547,1699,0,0,4.761904716491699,0,0,0,100,5,10955.165710449219,28970.766052246094,15415.643615722656,4075.497314453125,33360302080,2147479552,6840471552,0
199,1771945266683,1699,1699,1699,1453,1699,1436,1547,1699,10.526315689086914,31.57894515991211,68.42105102539063,15.000000953674316,21.052631378173828,21.052631378173828,61.904762268066406,10.526315689086914,10955.587280273438,28974.003173828125,15418.224548339844,4075.73828125,33360302080,2147479552,6842273792,0
199,1771945266883,1699,1699,1699,1453,1699,1436,1547,1699,21.052631378173828,35,15.000000953674316,95,26.3157901763916,15.789472579956055,36.842105865478516,23.809524536132813,10956.035278320313,28976.836547851563,15420.240478515625,4076.144287109375,33360302080,2147479552,6846763008,0
199,1771945267083,1699,1699,1699,1453,1699,1436,1547,1699,0,5,5,100,5,0,0,0,10956.275817871094,28978.6572265625,15421.739013671875,4076.1669921875,33360302080,2147479552,6846820352,0
199,1771945267283,1699,1699,1699,1453,1699,1436,1547,1699,4.761904716491699,0,0,100,0,9.523809432983398,15.000000953674316,0,10956.520874023438,28981.133544921875,15423.845703125,4076.1669921875,33360302080,2147479552,6847950848,0
200,1771945267483,1699,1699,1699,1453,1699,1436,1547,1699,0,0,0,100,4.761904716491699,0,0,4.761904716491699,10956.745971679688,28983.331481933594,15425.749145507813,4076.1669921875,33360302080,2147479552,6847954944,0
199,1771945267683,1699,1699,1699,1453,1699,1436,1547,1699,42.105262756347656,0,0,60.000003814697266,5.263157844543457,0,0,31.57894515991211,10956.977233886719,28986.22491455078,15428.34716796875,4076.1669921875,33360302080,2147479552,6849761280,0
199,1771945267883,1699,1699,1699,1453,1699,1436,1547,1699,38.095237731933594,5,0,0,65,15.000000953674316,5,0,10957.289733886719,28989.095947265625,15430.709716796875,4076.3464965820313,33360302080,2147479552,6849748992,0
199,1771945268083,1699,1699,1699,1453,1699,1436,1547,1699,5,5.263157844543457,14.285715103149414,10,100,36.842105865478516,20,14.285715103149414,10957.726013183594,28992.015380859375,15432.77587890625,4076.8172607421875,33360302080,2147479552,6853865472,0
200,1771945268283,1699,1699,1699,1453,1699,1436,1547,1699,0,0,0,0,100,4.761904716491699,0,0,10957.982604980469,28994.391967773438,15434.809448242188,4076.8547973632813,33360302080,2147479552,6854074368,0
200,1771945268483,1699,1699,1699,1453,1699,1436,1547,1699,0,0,0,0,100,5,0,0,10958.20361328125,28996.819091796875,15436.941589355469,4076.8547973632813,33360302080,2147479552,6854074368,0
200,1771945268683,1699,1699,1699,1453,1699,1436,1547,1699,0,0,0,10,100,5,25,10,10958.510070800781,29000.184692382813,15439.883483886719,4076.953125,33360302080,2147479552,6866038784,0
199,1771945268884,1699,1699,1699,1453,1699,1436,1547,1699,95,4.761904716491699,0,10,23.809524536132813,0,10,0,10958.830383300781,29003.301818847656,15442.658630371094,4077.1503295898438,33360302080,2147479552,6865879040,0
200,1771945269084,1699,1699,1699,1453,1699,1436,1547,1699,100,5,5,5,20,14.285715103149414,19.047618865966797,0,10959.152893066406,29006.143127441406,15444.806884765625,4077.3168334960938,33360302080,2147479552,6865879040,0
199,1771945269284,1699,1699,1699,1453,1699,1436,1547,1699,100,5,5,9.523809432983398,5.263157844543457,19.047618865966797,5,15.000000953674316,10959.444458007813,29009.13262939453,15447.387512207031,4077.4026489257813,33360302080,2147479552,6867169280,0
199,1771945269484,1699,1699,1699,1453,1699,1436,1547,1699,100,0,0,5,20,5.263157844543457,0,5.263157844543457,10959.768249511719,29011.822143554688,15449.522888183594,4077.6201171875,33360302080,2147479552,6868459520,0
200,1771945269684,1699,1699,1699,1453,1699,1436,1547,1699,100,0,0,5,20,5.263157844543457,0,5.263157844543457,10960.077392578125,29014.321411132813,15451.556335449219,4077.7575073242188,33360302080,2147479552,6865530880,0
199,1771945269885,1699,1699,1699,1453,1699,1436,1547,1699,100,5.128205299377441,5.128205299377441,15.384615898132324,26.19047737121582,12.5,7.317072868347168,17.5,10960.426086425781,29017.633911132813,15454.39404296875,4077.8876953125,33360302080,2147479552,6866046976,0
199,1771945270085,1699,1699,1699,1453,1699,1436,1547,1699,100,5.128205299377441,5.128205299377441,15.384615898132324,26.19047737121582,12.5,7.317072868347168,17.5,10960.798461914063,29021.52099609375,15457.856872558594,4077.9655151367188,33360302080,2147479552,6857515008,0
199,1771945270285,1699,1699,1699,1453,1699,1436,1547,1699,100,25.641027450561523,26.829269409179688,25,18.421052932739258,30.76923179626465,30.000001907348633,33.333335876464844,10961.247497558594,29024.540283203125,15460.033813476563,4078.3277587890625,33360302080,2147479552,6875447296,0
199,1771945270485,1699,1699,1699,1453,1699,1436,1547,1699,100,27.272727966308594,11.111111640930176,19.047618865966797,25,47.619049072265625,20,22.72727394104004,10961.723388671875,29027.335083007813,15462.077026367188,4078.6569213867188,33360302080,2147479552,6884126720,0
199,1771945270685,1699,1699,1699,1453,1699,1436,1547,1699,73.68421173095703,50,47.619049072265625,36.842105865478516,55,30.000001907348633,22.22222328186035,31.57894515991211,10962.239318847656,29030.478576660156,15464.550476074219,4078.8392333984375,33360302080,2147479552,6867976192,0
0,1771945270885,1699,1699,1699,1453,1699,1436,1547,1699,19.047618865966797,15.789472579956055,31.57894515991211,65,26.3157901763916,20,16.666667938232422,70,10962.677307128906,29032.871032714844,15466.277465820313,4079.0106201171875,33360302080,2147479552,6901817344,0
