Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771945140957,1465,1488,1542,1498,1505,1465,1451,1478,23.809524536132813,0,0,0,76.19047546386719,0,0,0,10794.056945800781,26999.290161132813,13667.516052246094,4047.87158203125,33360302080,2147479552,7012175872,0
200,1771945141157,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,0,10794.281188964844,27002.670166015625,13670.61181640625,4047.87158203125,33360302080,2147479552,7012724736,0
200,1771945141358,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,0,10794.502685546875,27005.831909179688,13673.493041992188,4047.87158203125,33360302080,2147479552,7012724736,0
200,1771945141558,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,4.761904716491699,0,0,10794.726806640625,27008.77325439453,13676.15283203125,4047.87158203125,33360302080,2147479552,7012786176,0
200,1771945141758,1465,1488,1542,1498,1505,1465,1451,1478,100,9.090909004211426,0,0,0,0,0,0,10794.955505371094,27012.11602783203,13679.211120605469,4047.87158203125,33360302080,2147479552,7011512320,0
200,1771945141958,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,4.761904716491699,10795.180786132813,27015.231079101563,13682.04345703125,4047.87158203125,33360302080,2147479552,7011512320,0
200,1771945142158,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,0,10795.404174804688,27019.18621826172,13685.716552734375,4047.87158203125,33360302080,2147479552,7011520512,0
200,1771945142358,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,10,4.761904716491699,5,0,0,10795.639343261719,27023.07733154297,13689.322143554688,4047.87158203125,33360302080,2147479552,7013388288,0
200,1771945142558,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,4.761904716491699,0,10795.861938476563,27026.68310546875,13692.645935058594,4047.87158203125,33360302080,2147479552,7008837632,0
200,1771945142758,1465,1488,1542,1498,1505,1465,1451,1478,100,5,0,4.761904716491699,0,0,0,0,10796.090454101563,27030.18426513672,13695.823669433594,4047.87158203125,33360302080,2147479552,7011213312,0
200,1771945142958,1465,1488,1542,1498,1505,1465,1451,1478,100,0,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,10796.317016601563,27033.064331054688,13698.390380859375,4047.87158203125,33360302080,2147479552,7001063424,0
200,1771945143158,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,9.523809432983398,0,0,0,10796.542846679688,27037.062377929688,13702.102844238281,4047.87158203125,33360302080,2147479552,6996877312,0
200,1771945143359,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,0,10796.770568847656,27041.066040039063,13705.823059082031,4047.87158203125,33360302080,2147479552,6997737472,0
200,1771945143559,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,10,4.761904716491699,0,0,10796.997924804688,27044.413024902344,13708.885986328125,4047.87158203125,33360302080,2147479552,6990508032,0
199,1771945143759,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,4.761904716491699,10797.222778320313,27047.589904785156,13711.779663085938,4047.87158203125,33360302080,2147479552,6987595776,0
200,1771945143959,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,22.22222328186035,5,0,42.85714340209961,28.571430206298828,10797.535095214844,27051.5673828125,13715.448547363281,4047.87158203125,33360302080,2147479552,6925918208,0
200,1771945144159,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,5,10797.760986328125,27054.722778320313,13718.320556640625,4047.87158203125,33360302080,2147479552,6925918208,0
200,1771945144359,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,0,10797.984985351563,27058.35223388672,13721.666564941406,4047.87158203125,33360302080,2147479552,6925918208,0
200,1771945144559,1465,1488,1542,1498,1505,1465,1451,1478,70,0,0,4.761904716491699,30.000001907348633,5,0,0,10798.207702636719,27061.72802734375,13724.759521484375,4047.87158203125,33360302080,2147479552,6925918208,0
200,1771945144759,1465,1488,1542,1498,1505,1465,1451,1478,57.894737243652344,25,25,28.571430206298828,73.68421173095703,20,25,21.052631378173828,10798.516418457031,27066.101928710938,13728.699645996094,4047.87158203125,33360302080,2147479552,6918848512,0
200,1771945144959,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,4.761904716491699,0,0,5,10798.746276855469,27069.94873046875,13732.242248535156,4047.87158203125,33360302080,2147479552,6919331840,0
200,1771945145159,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,0,0,0,10798.96875,27073.022338867188,13735.0322265625,4047.87158203125,33360302080,2147479552,6919585792,0
199,1771945145359,1465,1488,1542,1498,1505,1465,1451,1478,100,0,0,0,0,4.761904716491699,0,0,10799.191467285156,27076.34979248047,13738.074401855469,4047.87158203125,33360302080,2147479552,6919585792,0
200,1771945145560,1465,1488,1542,1498,1505,1465,1451,1478,65,20,5,5.263157844543457,5,10,9.523809432983398,10,10799.458923339844,27080.27716064453,13741.646728515625,4047.87158203125,33360302080,2147479552,6893682688,0
1,1771945145760,1465,1488,1542,1498,1505,1465,1451,1478,5.263157844543457,4.761904716491699,5,5,5.263157844543457,5,0,10,10799.698486328125,27080.852172851563,13741.88330078125,4047.87158203125,33360302080,2147479552,6882500608,0
