Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771945176732,1299,1300,1299,1300,1299,1300,1299,1299,0,0,100,0,0,4.761904716491699,0,0,10836.53173828125,27540.718322753906,14153.875305175781,4048.8032836914063,33360302080,2147479552,6829125632,0
200,1771945176933,1299,1300,1299,1300,1299,1300,1299,1299,5,0,100,0,4.761904716491699,0,0,4.761904716491699,10836.754943847656,27543.557189941406,14156.424011230469,4048.8032836914063,33360302080,2147479552,6829125632,0
199,1771945177133,1299,1300,1299,1300,1299,1300,1299,1299,0,0,100,0,0,0,0,0,10836.978454589844,27547.09588623047,14159.672302246094,4048.8032836914063,33360302080,2147479552,6829125632,0
200,1771945177333,1299,1300,1299,1300,1299,1300,1299,1299,0,0,100,0,0,0,0,0,10837.202575683594,27550.35321044922,14162.638977050781,4048.8032836914063,33360302080,2147479552,6829125632,0
199,1771945177533,1299,1300,1299,1300,1299,1300,1299,1299,4.761904716491699,0,100,0,0,0,0,0,10837.426818847656,27554.134643554688,14166.128967285156,4048.8032836914063,33360302080,2147479552,6829383680,0
200,1771945177733,1299,1300,1299,1300,1299,1300,1299,1299,15.789472579956055,0,100,0,0,0,0,0,10837.652893066406,27558.25665283203,14169.959106445313,4048.8032836914063,33360302080,2147479552,6829383680,0
200,1771945177933,1299,1300,1299,1300,1299,1300,1299,1299,0,0,100,0,0,0,0,0,10837.874938964844,27561.343200683594,14172.755249023438,4048.8032836914063,33360302080,2147479552,6829637632,0
200,1771945178133,1299,1300,1299,1300,1299,1300,1299,1299,4.761904716491699,0,100,0,0,0,0,4.761904716491699,10838.104614257813,27564.620239257813,14175.9384765625,4048.8032836914063,33360302080,2147479552,6829895680,0
200,1771945178333,1299,1300,1299,1300,1299,1300,1299,1299,0,5,100,0,0,0,0,0,10838.330200195313,27567.483337402344,14178.310424804688,4048.8032836914063,33360302080,2147479552,6829891584,0
200,1771945178533,1299,1300,1299,1300,1299,1300,1299,1299,0,4.761904716491699,75,0,0,0,25,0,10838.552001953125,27570.50360107422,14181.039428710938,4048.8032836914063,33360302080,2147479552,6829891584,0
200,1771945178733,1299,1300,1299,1300,1299,1300,1299,1299,0,0,0,0,0,0,100,0,10838.776794433594,27573.838256835938,14184.083068847656,4048.8032836914063,33360302080,2147479552,6829891584,0
200,1771945178933,1299,1300,1299,1300,1299,1300,1299,1299,5,0,0,4.761904716491699,0,4.761904716491699,100,0,10839.002990722656,27577.718872070313,14187.67041015625,4048.8032836914063,33360302080,2147479552,6815338496,0
200,1771945179134,1299,1300,1299,1300,1299,1300,1299,1299,0,0,0,0,0,0,100,0,10839.227233886719,27580.59307861328,14190.253112792969,4048.8032836914063,33360302080,2147479552,6797336576,0
199,1771945179334,1299,1300,1299,1300,1299,1300,1299,1299,15.000000953674316,0,0,0,0,0,100,4.761904716491699,10839.457702636719,27584.5234375,14193.891174316406,4048.8032836914063,33360302080,2147479552,6798233600,0
199,1771945179534,1299,1300,1299,1300,1299,1300,1299,1299,0,4.761904716491699,0,4.761904716491699,0,0,100,0,10839.6796875,27587.75714111328,14196.833618164063,4048.8032836914063,33360302080,2147479552,6798491648,0
200,1771945179734,1299,1300,1299,1300,1299,1300,1299,1299,10,0,0,0,0,0,100,0,10839.904541015625,27591.30419921875,14200.0888671875,4048.8032836914063,33360302080,2147479552,6803394560,0
200,1771945179934,1299,1300,1299,1300,1299,1300,1299,1299,0,0,0,0,0,0,100,0,10840.127319335938,27594.199096679688,14202.692687988281,4048.8032836914063,33360302080,2147479552,6803394560,0
200,1771945180134,1299,1300,1299,1300,1299,1300,1299,1299,0,0,0,0,0,0,100,0,10840.349487304688,27597.2841796875,14205.487060546875,4048.8032836914063,33360302080,2147479552,6803394560,0
200,1771945180334,1299,1300,1299,1300,1299,1300,1299,1299,0,0,0,0,0,0,100,0,10840.571594238281,27600.716796875,14208.629272460938,4048.8032836914063,33360302080,2147479552,6803394560,0
200,1771945180534,1299,1300,1299,1300,1299,1300,1299,1299,0,0,4.761904716491699,0,0,0,100,0,10840.795227050781,27603.463317871094,14211.013305664063,4048.8032836914063,33360302080,2147479552,6803394560,0
200,1771945180734,1299,1300,1299,1300,1299,1300,1299,1299,0,0,0,0,0,0,100,0,10841.018493652344,27606.479919433594,14213.738342285156,4048.8032836914063,33360302080,2147479552,6803394560,0
200,1771945180934,1299,1300,1299,1300,1299,1300,1299,1299,0,0,0,0,0,4.761904716491699,100,0,10841.240051269531,27610.11083984375,14217.078491210938,4048.8032836914063,33360302080,2147479552,6803394560,0
199,1771945181134,1299,1300,1299,1300,1299,1300,1299,1299,0,0,0,0,0,0,100,0,10841.464294433594,27613.501220703125,14220.175659179688,4048.8032836914063,33360302080,2147479552,6803394560,0
200,1771945181335,1299,1300,1299,1300,1299,1300,1299,1299,9.523809432983398,0,0,5.263157844543457,5,0,75,0,10841.714172363281,27616.515075683594,14222.857177734375,4048.8032836914063,33360302080,2147479552,6791618560,0
0,1771945181535,1299,1300,1299,1300,1299,1300,1299,1299,5.263157844543457,9.523809432983398,5.263157844543457,0,9.523809432983398,17.39130401611328,5,9.523809432983398,10841.967590332031,27617.57733154297,14223.550720214844,4048.8032836914063,33360302080,2147479552,6785232896,0
