Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1771945134033,3103,3100,3101,3099,3099,3100,3099,3099,100,5,10,4.761904716491699,14.285715103149414,5,0,10,10785.6845703125,26887.196716308594,13565.995483398438,4047.7379760742188,33360302080,2147479552,7029825536,0
199,1771945134234,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,0,0,10785.911926269531,26889.856384277344,13568.374084472656,4047.7379760742188,33360302080,2147479552,7029825536,0
199,1771945134434,3103,3100,3101,3099,3099,3100,3099,3099,100,15.789472579956055,19.047618865966797,0,5.263157844543457,14.285715103149414,0,15.000000953674316,10786.168029785156,26894.731811523438,13572.959289550781,4047.7379760742188,33360302080,2147479552,7029825536,0
199,1771945134634,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,10,5,10786.394714355469,26898.295043945313,13576.241577148438,4047.7379760742188,33360302080,2147479552,7030001664,0
199,1771945134834,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,0,0,10786.616760253906,26901.400939941406,13579.067993164063,4047.7379760742188,33360302080,2147479552,7030001664,0
199,1771945135034,3103,3100,3101,3099,3099,3100,3099,3099,100,4.761904716491699,0,0,0,0,5,0,10786.841979980469,26905.130432128906,13582.516906738281,4047.7379760742188,33360302080,2147479552,7021744128,0
200,1771945135234,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,0,4.761904716491699,10787.070251464844,26908.5634765625,13585.668151855469,4047.7379760742188,33360302080,2147479552,7021744128,0
200,1771945135434,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,4.761904716491699,0,0,0,0,10787.293090820313,26911.783264160156,13588.607238769531,4047.7379760742188,33360302080,2147479552,7021744128,0
200,1771945135634,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,4.761904716491699,0,0,10787.517578125,26915.007446289063,13591.549377441406,4047.7379760742188,33360302080,2147479552,7021744128,0
200,1771945135834,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,0,0,10787.739135742188,26919.396118164063,13595.659301757813,4047.7379760742188,33360302080,2147479552,7021744128,0
200,1771945136034,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,4.761904716491699,0,0,10787.964111328125,26922.613220214844,13598.595397949219,4047.7379760742188,33360302080,2147479552,6990807040,0
200,1771945136235,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,0,0,10788.188781738281,26926.05145263672,13601.753051757813,4047.7379760742188,33360302080,2147479552,6990807040,0
200,1771945136435,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,4.761904716491699,0,0,4.761904716491699,0,10788.413452148438,26929.186645507813,13604.607421875,4047.7379760742188,33360302080,2147479552,6990807040,0
200,1771945136635,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,0,0,10788.636840820313,26933.211181640625,13608.351806640625,4047.7379760742188,33360302080,2147479552,6982455296,0
200,1771945136835,3103,3100,3101,3099,3099,3100,3099,3099,100,5,0,0,0,0,0,0,10788.860900878906,26936.744506835938,13611.604431152344,4047.7379760742188,33360302080,2147479552,6982430720,0
200,1771945137035,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,0,0,10789.082397460938,26940.388916015625,13614.968505859375,4047.7379760742188,33360302080,2147479552,6982430720,0
200,1771945137235,3103,3100,3101,3099,3099,3100,3099,3099,100,0,0,0,0,0,0,0,10789.304565429688,26943.768981933594,13618.068237304688,4047.7379760742188,33360302080,2147479552,6982430720,0
200,1771945137435,3103,3100,3101,3099,3099,3100,3099,3099,100,5.263157844543457,0,9.523809432983398,0,0,5,0,10789.539123535156,26947.521606445313,13621.467346191406,4047.7379760742188,33360302080,2147479552,6983860224,0
200,1771945137635,3103,3100,3101,3099,3099,3100,3099,3099,78.94737243652344,0,0,0,23.809524536132813,0,20,0,10789.766174316406,26951.25799560547,13625.127990722656,4047.7379760742188,33360302080,2147479552,6984114176,0
200,1771945137835,3103,3100,3101,3099,3099,3100,3099,3099,0,0,0,0,100,0,0,0,10789.989501953125,26954.90118408203,13628.210021972656,4047.7379760742188,33360302080,2147479552,6985900032,0
200,1771945138035,3103,3100,3101,3099,3099,3100,3099,3099,0,0,0,0,100,0,0,0,10790.212341308594,26958.28302001953,13631.311401367188,4047.7379760742188,33360302080,2147479552,6985900032,0
200,1771945138235,3103,3100,3101,3099,3099,3100,3099,3099,0,0,0,0,100,4.761904716491699,0,0,10790.435974121094,26961.19256591797,13633.940307617188,4047.7379760742188,33360302080,2147479552,6986153984,0
200,1771945138436,3103,3100,3101,3099,3099,3100,3099,3099,5,9.523809432983398,9.523809432983398,10,80,0,5,14.285715103149414,10790.689880371094,26964.421875,13636.844543457031,4047.7379760742188,33360302080,2147479552,6957469696,0
0,1771945138636,3103,3100,3101,3099,3099,3100,3099,3099,10.526315689086914,5.263157844543457,30.000001907348633,25,15.000000953674316,10,10.526315689086914,5.555555820465088,10790.948791503906,26965.49090576172,13637.5107421875,4047.7379760742188,33360302080,2147479552,6959091712,0
