Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771945219731,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,100,0,0,0,0,10887.884460449219,28212.07696533203,14758.386108398438,4050.287109375,33360302080,2147479552,6829690880,0
199,1771945219931,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,100,0,0,0,0,10888.109130859375,28215.41278076172,14761.434020996094,4050.287109375,33360302080,2147479552,6829690880,0
200,1771945220131,1800,1799,1800,1800,1799,1799,1800,1799,0,19.047618865966797,4.761904716491699,100,9.523809432983398,4.761904716491699,0,4.761904716491699,10888.371398925781,28218.949951171875,14764.674133300781,4050.287109375,33360302080,2147479552,6829092864,0
200,1771945220331,1800,1799,1800,1800,1799,1799,1800,1799,5,21.052631378173828,0,10,0,0,15.000000953674316,90,10888.636047363281,28222.548461914063,14767.975524902344,4050.287109375,33360302080,2147479552,6826688512,0
200,1771945220531,1800,1799,1800,1800,1799,1799,1800,1799,0,9.523809432983398,0,0,0,0,0,100,10888.860961914063,28226.32598876953,14771.466186523438,4050.287109375,33360302080,2147479552,6826688512,0
200,1771945220731,1800,1799,1800,1800,1799,1799,1800,1799,0,4.761904716491699,0,0,0,0,0,100,10889.086120605469,28229.908447265625,14774.761840820313,4050.287109375,33360302080,2147479552,6827147264,0
200,1771945220931,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,4.761904716491699,0,100,10889.315368652344,28233.270629882813,14777.836181640625,4050.287109375,33360302080,2147479552,6827147264,0
200,1771945221131,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,4.761904716491699,0,0,100,10889.538757324219,28236.88983154297,14781.169616699219,4050.287109375,33360302080,2147479552,6827401216,0
200,1771945221331,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,0,0,100,10889.761291503906,28240.14971923828,14784.363037109375,4050.287109375,33360302080,2147479552,6827401216,0
200,1771945221532,1800,1799,1800,1800,1799,1799,1800,1799,4.761904716491699,0,0,0,0,0,0,100,10889.983581542969,28243.324584960938,14787.032287597656,4050.287109375,33360302080,2147479552,6827401216,0
199,1771945221732,1800,1799,1800,1800,1799,1799,1800,1799,0,4.761904716491699,0,0,0,0,0,100,10890.211608886719,28247.086059570313,14790.506591796875,4050.287109375,33360302080,2147479552,6826500096,0
200,1771945221932,1800,1799,1800,1800,1799,1799,1800,1799,4.761904716491699,0,0,0,0,0,9.523809432983398,100,10890.438903808594,28250.44091796875,14793.574768066406,4050.287109375,33360302080,2147479552,6812733440,0
199,1771945222132,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,0,0,100,10890.661926269531,28254.138671875,14796.986938476563,4050.287109375,33360302080,2147479552,6802604032,0
200,1771945222332,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,4.761904716491699,0,0,100,10890.884582519531,28257.916259765625,14800.478088378906,4050.287109375,33360302080,2147479552,6802862080,0
200,1771945222532,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,0,0,100,10891.1064453125,28261.357666015625,14803.634460449219,4050.287109375,33360302080,2147479552,6803161088,0
200,1771945222732,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,0,0,100,10891.330505371094,28264.71112060547,14806.70263671875,4050.287109375,33360302080,2147479552,6803243008,0
200,1771945222932,1800,1799,1800,1800,1799,1799,1800,1799,10,0,19.047618865966797,0,0,10.526315689086914,10,100,10891.580261230469,28268.963439941406,14810.660217285156,4050.287109375,33360302080,2147479552,6788505600,0
200,1771945223132,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,0,0,100,10891.802856445313,28272.235473632813,14813.646789550781,4050.287109375,33360302080,2147479552,6788505600,0
200,1771945223332,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,0,0,100,10892.024658203125,28275.840576171875,14816.966491699219,4050.287109375,33360302080,2147479552,6788505600,0
200,1771945223532,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,0,0,100,10892.246826171875,28279.642456054688,14820.411315917969,4050.287109375,33360302080,2147479552,6788497408,0
200,1771945223733,1800,1799,1800,1800,1799,1799,1800,1799,4.761904716491699,0,0,0,0,0,0,100,10892.471008300781,28282.622619628906,14823.105773925781,4050.287109375,33360302080,2147479552,6787371008,0
200,1771945223933,1800,1799,1800,1800,1799,1799,1800,1799,0,0,0,0,0,5,0,100,10892.693054199219,28285.736877441406,14825.934814453125,4050.287109375,33360302080,2147479552,6787371008,0
200,1771945224133,1800,1799,1800,1800,1799,1799,1800,1799,5,5,4.761904716491699,10,5,0,14.285715103149414,71.42857360839844,10892.948120117188,28289.24981689453,14829.107543945313,4050.287109375,33360302080,2147479552,6751834112,0
0,1771945224333,1800,1799,1800,1800,1799,1799,1800,1799,5.263157844543457,10,25,10,15.000000953674316,9.523809432983398,5.263157844543457,0,10893.218872070313,28290.88592529297,14830.347473144531,4050.287109375,33360302080,2147479552,6748839936,0
