Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771945214524,1600,1599,1599,1600,1599,1599,1599,1599,0,0,4.761904716491699,0,0,0,0,100,10881.527221679688,28135.781494140625,14690.541198730469,4049.9215698242188,33360302080,2147479552,6814670848,0
200,1771945214724,1600,1599,1599,1600,1599,1599,1599,1599,0,4.761904716491699,0,30.000001907348633,4.761904716491699,0,5,68.42105102539063,10881.755920410156,28139.71612548828,14694.188049316406,4049.9215698242188,33360302080,2147479552,6814670848,0
200,1771945214924,1600,1599,1599,1600,1599,1599,1599,1599,5,5,4.761904716491699,0,5,0,0,100,10881.993041992188,28143.463500976563,14697.642272949219,4049.9215698242188,33360302080,2147479552,6803300352,0
200,1771945215124,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,0,0,0,0,100,10882.218383789063,28146.456420898438,14700.275329589844,4049.9215698242188,33360302080,2147479552,6793711616,0
200,1771945215324,1600,1599,1599,1600,1599,1599,1599,1599,4.761904716491699,0,0,0,0,0,0,100,10882.440856933594,28149.63055419922,14703.163696289063,4049.9215698242188,33360302080,2147479552,6793711616,0
200,1771945215524,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,0,0,0,0,100,10882.662109375,28152.78790283203,14706.036437988281,4049.9215698242188,33360302080,2147479552,6793711616,0
200,1771945215725,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,0,0,4.761904716491699,0,100,10882.885070800781,28156.2626953125,14709.225769042969,4049.9215698242188,33360302080,2147479552,6794182656,0
200,1771945215925,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,0,0,0,0,100,10883.107055664063,28159.141845703125,14711.81982421875,4049.9215698242188,33360302080,2147479552,6794182656,0
199,1771945216125,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,0,0,0,0,100,10883.330261230469,28162.530822753906,14714.923400878906,4049.9215698242188,33360302080,2147479552,6794956800,0
200,1771945216325,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,0,0,0,0,100,10883.553283691406,28164.80517578125,14716.911682128906,4049.9215698242188,33360302080,2147479552,6794956800,0
200,1771945216525,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,5,0,0,0,100,10883.778137207031,28168.122131347656,14719.943786621094,4049.9215698242188,33360302080,2147479552,6794956800,0
200,1771945216725,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,0,0,0,0,100,10884.001403808594,28171.229431152344,14722.765625,4049.9215698242188,33360302080,2147479552,6795214848,0
200,1771945216925,1600,1599,1599,1600,1599,1599,1599,1599,0,0,0,0,0,0,0,100,10884.224792480469,28174.57275390625,14725.821655273438,4049.9215698242188,33360302080,2147479552,6795472896,0
0,1771945217126,1600,1599,1599,1600,1599,1599,1599,1599,14.285715103149414,5.263157844543457,20,10,10,5.263157844543457,9.523809432983398,31.57894515991211,10884.500549316406,28176.997131347656,14727.846984863281,4049.9215698242188,33360302080,2147479552,6770323456,0
