Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1771945191386,1310,1447,1356,1445,1628,1332,1435,1700,100,4.761904716491699,0,0,0,0,0,0,10853.849975585938,27765.490234375,14356.080200195313,4049.2514038085938,33360302080,2147479552,6824013824,0
200,1771945191586,1310,1447,1356,1445,1628,1332,1435,1700,38.095237731933594,0,0,0,66.66667175292969,0,0,0,10854.074829101563,27768.67626953125,14358.976867675781,4049.2514038085938,33360302080,2147479552,6824271872,0
200,1771945191786,1310,1447,1356,1445,1628,1332,1435,1700,0,0,4.761904716491699,4.761904716491699,100,4.761904716491699,0,5,10854.299133300781,27771.58721923828,14361.603393554688,4049.2514038085938,33360302080,2147479552,6824505344,0
200,1771945191986,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,0,100,0,0,0,10854.523010253906,27774.856567382813,14364.584716796875,4049.2514038085938,33360302080,2147479552,6824505344,0
200,1771945192186,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,0,100,0,0,0,10854.744506835938,27778.136657714844,14367.580078125,4049.2514038085938,33360302080,2147479552,6824505344,0
200,1771945192387,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,0,100,0,0,4.761904716491699,10854.972229003906,27781.27587890625,14370.431579589844,4049.2514038085938,33360302080,2147479552,6824505344,0
199,1771945192587,1310,1447,1356,1445,1628,1332,1435,1700,0,0,4.761904716491699,0,100,0,0,0,10855.198181152344,27784.97247314453,14373.840576171875,4049.2514038085938,33360302080,2147479552,6824505344,0
199,1771945192787,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,0,100,4.761904716491699,0,0,10855.42138671875,27788.13653564453,14376.718383789063,4049.2514038085938,33360302080,2147479552,6824759296,0
199,1771945192987,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,0,100,4.761904716491699,0,0,10855.672119140625,27793.441345214844,14381.726806640625,4049.2514038085938,33360302080,2147479552,6804803584,0
199,1771945193187,1310,1447,1356,1445,1628,1332,1435,1700,2.5641026496887207,40,41.02564239501953,51.219512939453125,100,23.076923370361328,5,50,10856.054260253906,27800.393615722656,14388.346374511719,4049.2514038085938,33360302080,2147479552,6777610240,0
199,1771945193387,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,0,100,0,0,0,10856.277587890625,27803.075439453125,14390.738403320313,4049.2514038085938,33360302080,2147479552,6777610240,0
199,1771945193587,1310,1447,1356,1445,1628,1332,1435,1700,5,0,0,0,100,0,0,0,10856.499633789063,27806.29656982422,14393.671081542969,4049.2514038085938,33360302080,2147479552,6778208256,0
199,1771945193787,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,0,100,4.761904716491699,0,0,10856.723022460938,27809.360900878906,14396.448425292969,4049.2514038085938,33360302080,2147479552,6777561088,0
200,1771945193987,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,0,100,0,0,0,10856.944641113281,27812.737670898438,14399.538635253906,4049.2514038085938,33360302080,2147479552,6777561088,0
200,1771945194187,1310,1447,1356,1445,1628,1332,1435,1700,42.85714340209961,0,0,0,57.894737243652344,0,4.761904716491699,0,10857.16650390625,27817.154235839844,14403.668518066406,4049.2514038085938,33360302080,2147479552,6777561088,0
200,1771945194387,1310,1447,1356,1445,1628,1332,1435,1700,100,0,0,0,0,0,0,0,10857.391723632813,27820.057495117188,14406.501342773438,4049.2514038085938,33360302080,2147479552,6777819136,0
200,1771945194587,1310,1447,1356,1445,1628,1332,1435,1700,63.15789031982422,36.842105865478516,0,0,15.000000953674316,0,0,0,10857.619140625,27824.49951171875,14410.437927246094,4049.2514038085938,33360302080,2147479552,6778073088,0
200,1771945194787,1310,1447,1356,1445,1628,1332,1435,1700,0,100,0,0,0,0,0,0,10857.842712402344,27828.179138183594,14413.828125,4049.2514038085938,33360302080,2147479552,6776717312,0
200,1771945194988,1310,1447,1356,1445,1628,1332,1435,1700,0,100,0,0,0,4.761904716491699,0,0,10858.067260742188,27832.101989746094,14417.391723632813,4049.2514038085938,33360302080,2147479552,6776717312,0
200,1771945195188,1310,1447,1356,1445,1628,1332,1435,1700,0,100,0,4.761904716491699,0,0,0,0,10858.288757324219,27835.411376953125,14420.414001464844,4049.2514038085938,33360302080,2147479552,6776717312,0
200,1771945195388,1310,1447,1356,1445,1628,1332,1435,1700,0,100,0,0,0,0,0,0,10858.512634277344,27839.06231689453,14423.776611328125,4049.2514038085938,33360302080,2147479552,6776717312,0
200,1771945195588,1310,1447,1356,1445,1628,1332,1435,1700,0,100,0,0,0,4.761904716491699,0,0,10858.737670898438,27842.612854003906,14427.03857421875,4049.2514038085938,33360302080,2147479552,6776717312,0
200,1771945195788,1310,1447,1356,1445,1628,1332,1435,1700,10,71.42857360839844,10,5.263157844543457,10.526315689086914,10,10,10,10859.00341796875,27846.50616455078,14430.978393554688,4049.2514038085938,33360302080,2147479552,6758608896,0
1,1771945195988,1310,1447,1356,1445,1628,1332,1435,1700,0,0,0,4.545454502105713,0,5,5,0,10859.24072265625,27847.564086914063,14431.299865722656,4049.2514038085938,33360302080,2147479552,6744551424,0
