Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1771945205399,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,100,0,0,0,0,10870.785217285156,27988.9111328125,14557.452270507813,4049.8392944335938,33360302080,2147479552,6803333120,0
199,1771945205599,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,100,0,0,0,0,10871.010314941406,27992.77490234375,14561.031433105469,4049.8392944335938,33360302080,2147479552,6804623360,0
199,1771945205799,2499,2500,2503,2500,2499,2499,2500,2499,0,0,4.761904716491699,100,0,0,0,0,10871.234008789063,27995.742797851563,14563.714904785156,4049.8392944335938,33360302080,2147479552,6804201472,0
199,1771945205999,2499,2500,2503,2500,2499,2499,2500,2499,4.761904716491699,0,0,100,0,0,5,0,10871.456848144531,27999.366638183594,14567.054382324219,4049.8392944335938,33360302080,2147479552,6804201472,0
199,1771945206199,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,100,0,0,0,0,10871.678771972656,28002.547424316406,14569.950805664063,4049.8392944335938,33360302080,2147479552,6804459520,0
199,1771945206400,2499,2500,2503,2500,2499,2499,2500,2499,0,4.761904716491699,0,30.000001907348633,0,0,5,66.66667175292969,10871.908142089844,28005.256713867188,14572.3740234375,4049.8392944335938,33360302080,2147479552,6804717568,0
199,1771945206600,2499,2500,2503,2500,2499,2499,2500,2499,5,0,0,0,0,4.761904716491699,0,100,10872.1376953125,28009.10919189453,14575.935485839844,4049.8392944335938,33360302080,2147479552,6804717568,0
199,1771945206800,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,4.761904716491699,0,0,0,100,10872.361206054688,28012.939819335938,14579.481567382813,4049.8392944335938,33360302080,2147479552,6804975616,0
200,1771945207000,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,0,0,0,100,10872.584289550781,28016.319946289063,14582.576782226563,4049.8392944335938,33360302080,2147479552,6804975616,0
200,1771945207200,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,0,0,4.761904716491699,100,10872.807250976563,28019.409606933594,14585.382263183594,4049.8392944335938,33360302080,2147479552,6804975616,0
200,1771945207400,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,4.761904716491699,0,0,100,10873.028869628906,28022.425048828125,14588.11328125,4049.8392944335938,33360302080,2147479552,6805229568,0
200,1771945207600,2499,2500,2503,2500,2499,2499,2500,2499,21.052631378173828,0,0,0,0,0,0,100,10873.257446289063,28025.572509765625,14590.973876953125,4049.8392944335938,33360302080,2147479552,6805229568,0
200,1771945207800,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,4.761904716491699,0,0,100,10873.479248046875,28029.307556152344,14594.424011230469,4049.8392944335938,33360302080,2147479552,6805487616,0
200,1771945208000,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,0,0,5,100,10873.705017089844,28032.63250732422,14597.463195800781,4049.8392944335938,33360302080,2147479552,6795538432,0
200,1771945208200,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,0,0,4.761904716491699,100,10873.927856445313,28036.402587890625,14600.949401855469,4049.8392944335938,33360302080,2147479552,6795534336,0
200,1771945208401,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,0,0,0,100,10874.150268554688,28039.438415527344,14603.70068359375,4049.8392944335938,33360302080,2147479552,6795792384,0
200,1771945208601,2499,2500,2503,2500,2499,2499,2500,2499,30.000001907348633,25,25,28.571430206298828,25,25,25,100,10874.457153320313,28043.86065673828,14607.809204101563,4049.8392944335938,33360302080,2147479552,6796566528,0
200,1771945208801,2499,2500,2503,2500,2499,2499,2500,2499,0,0,23.809524536132813,0,0,0,0,100,10874.702392578125,28047.898193359375,14611.551452636719,4049.8392944335938,33360302080,2147479552,6800437248,0
200,1771945209001,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,5.263157844543457,0,0,100,10874.926208496094,28051.214599609375,14614.558654785156,4049.8392944335938,33360302080,2147479552,6800437248,0
200,1771945209201,2499,2500,2503,2500,2499,2499,2500,2499,0,4.761904716491699,0,0,0,0,0,100,10875.147521972656,28054.071899414063,14617.086486816406,4049.8392944335938,33360302080,2147479552,6800437248,0
200,1771945209401,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,0,0,4.761904716491699,100,10875.371520996094,28057.397521972656,14620.056030273438,4049.8392944335938,33360302080,2147479552,6800949248,0
200,1771945209601,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,10,0,0,100,10875.59765625,28061.107788085938,14623.479919433594,4049.8392944335938,33360302080,2147479552,6800949248,0
200,1771945209801,2499,2500,2503,2500,2499,2499,2500,2499,0,0,0,0,0,0,0,100,10875.820373535156,28064.825439453125,14626.912414550781,4049.8392944335938,33360302080,2147479552,6800949248,0
200,1771945210001,2499,2500,2503,2500,2499,2499,2500,2499,4.761904716491699,5,0,0,0,0,5,90,10876.066345214844,28067.628784179688,14629.400024414063,4049.8392944335938,33360302080,2147479552,6773432320,0
1,1771945210202,2499,2500,2503,2500,2499,2499,2500,2499,5.263157844543457,5,5,0,9.090909004211426,9.523809432983398,10.526315689086914,5.263157844543457,10876.318298339844,28069.33367919922,14630.719848632813,4049.8392944335938,33360302080,2147479552,6775386112,0
