Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1771945273097,2599,2599,2599,2600,2600,2599,2599,2600,42.105262756347656,50,47.36842346191406,100,95,36.842105865478516,35,52.6315803527832,10969.096862792969,29063.47119140625,15487.176330566406,4083.269287109375,33360302080,2147479552,7194750976,0
199,1771945273297,2599,2599,2599,2600,2600,2599,2599,2600,60.000003814697266,68.42105102539063,52.6315803527832,100,78.94737243652344,83.33332824707031,78.94737243652344,70,10969.766479492188,29066.3251953125,15488.837829589844,4083.9758911132813,33360302080,2147479552,7195611136,0
199,1771945273497,2599,2599,2599,2600,2600,2599,2599,2600,57.894737243652344,65,42.105262756347656,100,57.142860412597656,85,70,80,10970.268310546875,29068.373168945313,15490.280334472656,4084.1824951171875,33360302080,2147479552,7220215808,0
199,1771945273697,2599,2599,2599,2600,2600,2599,2599,2600,20,100,100,100,36.842105865478516,15.000000953674316,10.526315689086914,10.526315689086914,10970.641784667969,29070.873413085938,15492.249938964844,4084.3003540039063,33360302080,2147479552,7260303360,0
199,1771945273897,2599,2599,2599,2600,2600,2599,2599,2600,20,100,100,100,36.842105865478516,15.000000953674316,10.526315689086914,10.526315689086914,10970.973510742188,29073.036071777344,15493.997436523438,4084.3339233398438,33360302080,2147479552,7266242560,0
199,1771945274098,2599,2599,2599,2600,2600,2599,2599,2600,10.256410598754883,19.047618865966797,39.02438735961914,100,12.5,19.51219367980957,67.5,14.634145736694336,10971.394653320313,29075.60107421875,15496.106567382813,4084.4088745117188,33360302080,2147479552,7284404224,0
199,1771945274298,2599,2599,2599,2600,2600,2599,2599,2600,31.57894515991211,50,42.105262756347656,100,31.57894515991211,61.904762268066406,100,31.57894515991211,10971.891967773438,29078.55194091797,15498.273681640625,4084.7462158203125,33360302080,2147479552,7268691968,0
199,1771945274498,2599,2599,2599,2600,2600,2599,2599,2600,23.809524536132813,25,31.57894515991211,100,20,33.333335876464844,80,31.57894515991211,10972.3857421875,29080.9189453125,15499.998901367188,4084.9366455078125,33360302080,2147479552,7294029824,0
199,1771945274698,2599,2599,2599,2600,2600,2599,2599,2600,10.526315689086914,11.111111640930176,5.882352828979492,100,5.555555820465088,16.666667938232422,14.285715103149414,15.789472579956055,10972.770568847656,29083.273193359375,15501.798278808594,4085.1348266601563,33360302080,2147479552,7269859328,0
199,1771945274898,2599,2599,2599,2600,2600,2599,2599,2600,5.263157844543457,9.523809432983398,5.263157844543457,100,10.526315689086914,15.000000953674316,10.526315689086914,15.000000953674316,10973.126281738281,29085.447387695313,15503.382568359375,4085.3091430664063,33360302080,2147479552,7270051840,0
199,1771945275098,2599,2599,2599,2600,2600,2599,2599,2600,15.000000953674316,5.263157844543457,10.526315689086914,100,10,10.526315689086914,9.523809432983398,5.263157844543457,10973.462280273438,29087.76202392578,15505.104553222656,4085.4932250976563,33360302080,2147479552,7257444352,0
200,1771945275298,2599,2599,2599,2600,2600,2599,2599,2600,5.263157844543457,9.523809432983398,4.761904716491699,100,5,9.523809432983398,10.526315689086914,33.333335876464844,10973.777648925781,29090.225646972656,15507.1201171875,4085.5990600585938,33360302080,2147479552,7258247168,0
199,1771945275498,2599,2599,2599,2600,2600,2599,2599,2600,5.263157844543457,0,10.526315689086914,100,10,5.263157844543457,0,15.789472579956055,10974.11865234375,29093.235290527344,15509.511169433594,4085.8185424804688,33360302080,2147479552,7239307264,0
200,1771945275698,2599,2599,2599,2600,2600,2599,2599,2600,5,0,95,10,0,9.523809432983398,9.523809432983398,19.047618865966797,10974.411254882813,29095.503540039063,15511.330627441406,4085.91455078125,33360302080,2147479552,7237976064,0
200,1771945275898,2599,2599,2599,2600,2600,2599,2599,2600,5,5,100,5,10,10,9.523809432983398,5.263157844543457,10974.732971191406,29098.34197998047,15513.596069335938,4086.1180419921875,33360302080,2147479552,7246307328,0
199,1771945276098,2599,2599,2599,2600,2600,2599,2599,2600,0,0,100,0,0,10,0,0,10974.960266113281,29100.93017578125,15515.886596679688,4086.1180419921875,33360302080,2147479552,7246565376,0
200,1771945276298,2599,2599,2599,2600,2600,2599,2599,2600,0,5,100,4.761904716491699,0,5,0,0,10975.199096679688,29103.478637695313,15518.124084472656,4086.1409301757813,33360302080,2147479552,7246823424,0
199,1771945276499,2599,2599,2599,2600,2600,2599,2599,2600,9.523809432983398,5,100,4.761904716491699,10,9.523809432983398,5,0,10975.431518554688,29106.297790527344,15520.480285644531,4086.1409301757813,33360302080,2147479552,7246823424,0
200,1771945276699,2599,2599,2599,2600,2600,2599,2599,2600,4.761904716491699,5,100,5.263157844543457,0,15.000000953674316,10,10,10975.748046875,29109.27880859375,15522.86767578125,4086.310791015625,33360302080,2147479552,7243505664,0
200,1771945276899,2599,2599,2599,2600,2600,2599,2599,2600,0,4.761904716491699,100,4.761904716491699,0,5.263157844543457,0,0,10975.972717285156,29111.296264648438,15524.573913574219,4086.310791015625,33360302080,2147479552,7243808768,0
200,1771945277099,2599,2599,2599,2600,2600,2599,2599,2600,0,0,100,0,4.761904716491699,5,0,0,10976.196960449219,29114.05877685547,15527.039245605469,4086.310791015625,33360302080,2147479552,7226839040,0
199,1771945277299,2599,2599,2599,2600,2600,2599,2599,2600,0,0,100,0,0,5,0,0,10976.420288085938,29116.95947265625,15529.644226074219,4086.310791015625,33360302080,2147479552,7227097088,0
199,1771945277499,2599,2599,2599,2600,2600,2599,2599,2600,0,0,100,0,0,5,0,0,10976.644409179688,29119.50225830078,15531.843872070313,4086.310791015625,33360302080,2147479552,7227858944,0
199,1771945277699,2599,2599,2599,2600,2600,2599,2599,2600,0,0,100,0,0,7.500000476837158,2.4390242099761963,12.820513725280762,10976.924072265625,29123.01092529297,15534.897521972656,4086.4216918945313,33360302080,2147479552,7181037568,0
200,1771945277899,2599,2599,2599,2600,2600,2599,2599,2600,10,0,100,5,0,19.047618865966797,5,5,10977.207641601563,29126.233947753906,15537.748596191406,4086.4783935546875,33360302080,2147479552,7180546048,0
199,1771945278099,2599,2599,2599,2600,2600,2599,2599,2600,4.761904716491699,13.636363983154297,100,5.263157844543457,4.761904716491699,5.263157844543457,0,9.523809432983398,10977.53271484375,29129.23468017578,15540.307250976563,4086.6773681640625,33360302080,2147479552,7180668928,0
199,1771945278299,2599,2599,2599,2600,2600,2599,2599,2600,5.555555820465088,14.285715103149414,100,20,10,10,14.285715103149414,0,10977.849426269531,29132.37286376953,15542.918701171875,4086.7861938476563,33360302080,2147479552,7180165120,0
200,1771945278499,2599,2599,2599,2600,2600,2599,2599,2600,10,0,100,5.263157844543457,5,10,5,5.263157844543457,10978.134399414063,29135.340454101563,15545.525817871094,4086.8316040039063,33360302080,2147479552,7164203008,0
200,1771945278699,2599,2599,2599,2600,2600,2599,2599,2600,0,0,40,0,0,0,60.000003814697266,0,10978.362182617188,29138.371459960938,15548.257995605469,4086.8316040039063,33360302080,2147479552,7162314752,0
200,1771945278899,2599,2599,2599,2600,2600,2599,2599,2600,0,0,0,4.761904716491699,5.263157844543457,14.285715103149414,100,0,10978.605407714844,29141.496948242188,15551.067810058594,4086.8423461914063,33360302080,2147479552,7162314752,0
200,1771945279100,2599,2599,2599,2600,2600,2599,2599,2600,19.047618865966797,13.636363983154297,10,15.000000953674316,10,10,100,14.285715103149414,10978.947021484375,29144.75750732422,15553.741821289063,4087.0829467773438,33360302080,2147479552,7165616128,0
199,1771945279300,2599,2599,2599,2600,2600,2599,2599,2600,25,26.3157901763916,33.333335876464844,89.47368621826172,33.333335876464844,42.105262756347656,100,26.3157901763916,10979.487915039063,29149.794555664063,15558.047241210938,4087.3914794921875,33360302080,2147479552,7235297280,0
199,1771945279500,2599,2599,2599,2600,2600,2599,2599,2600,50,10.526315689086914,5,57.142860412597656,10,18.18181800842285,100,0,10979.849914550781,29153.18524169922,15560.990478515625,4087.4979858398438,33360302080,2147479552,7237373952,0
199,1771945279700,2599,2599,2599,2600,2600,2599,2599,2600,10.526315689086914,50,25,10,15.789472579956055,65,100,15.000000953674316,10980.288757324219,29156.922973632813,15564.169738769531,4087.6776123046875,33360302080,2147479552,7276847104,0
199,1771945279900,2599,2599,2599,2600,2600,2599,2599,2600,25,31.57894515991211,45,23.809524536132813,25,15.789472579956055,100,15.789472579956055,10980.7314453125,29160.358154296875,15566.865966796875,4087.9450073242188,33360302080,2147479552,7278227456,0
199,1771945280100,2599,2599,2599,2600,2600,2599,2599,2600,15.000000953674316,15.789472579956055,57.142860412597656,21.052631378173828,21.052631378173828,57.142860412597656,63.15789031982422,15.000000953674316,10981.188110351563,29163.714782714844,15569.658325195313,4088.11962890625,33360302080,2147479552,7279538176,0
199,1771945280300,2599,2599,2599,2600,2600,2599,2599,2600,15.000000953674316,15.789472579956055,57.142860412597656,21.052631378173828,21.052631378173828,57.142860412597656,63.15789031982422,15.000000953674316,10981.770629882813,29167.630737304688,15572.617614746094,4088.5545043945313,33360302080,2147479552,7284858880,0
199,1771945280500,2599,2599,2599,2600,2600,2599,2599,2600,35,35.897438049316406,100,42.5,45,41.02564239501953,45,26.3157901763916,10982.174865722656,29169.866271972656,15574.304443359375,4088.7059326171875,33360302080,2147479552,7301263360,0
199,1771945280700,2599,2599,2599,2600,2600,2599,2599,2600,30.000001907348633,25,75,25,21.052631378173828,20,47.619049072265625,5.555555820465088,10982.507202148438,29172.859619140625,15576.735534667969,4088.8228149414063,33360302080,2147479552,7257993216,0
199,1771945280900,2599,2599,2599,2600,2600,2599,2599,2600,29.411766052246094,31.57894515991211,100,40,22.22222328186035,50,35.29411697387695,27.77777862548828,10982.931884765625,29175.786682128906,15579.105895996094,4088.9652099609375,33360302080,2147479552,7249440768,0
200,1771945281100,2599,2599,2599,2600,2600,2599,2599,2600,26.3157901763916,30.000001907348633,68.42105102539063,22.22222328186035,30.000001907348633,25,47.36842346191406,33.333335876464844,10983.30029296875,29178.9599609375,15581.803466796875,4088.9927368164063,33360302080,2147479552,7213658112,0
0,1771945281301,2599,2599,2599,2600,2600,2599,2599,2600,15.000000953674316,38.095237731933594,15.000000953674316,0,10.526315689086914,15.789472579956055,15.000000953674316,10,10983.57763671875,29180.71502685547,15583.094482421875,4089.031982421875,33360302080,2147479552,7194599424,0
