Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1771945151265,1299,1300,1300,1300,1299,1299,1300,1300,100,0,0,0,0,0,4.761904716491699,0,10806.293762207031,27160.00653076172,13812.383605957031,4048.1929931640625,33360302080,2147479552,6895378432,0
200,1771945151465,1299,1300,1300,1300,1299,1299,1300,1300,100,0,0,0,0,0,5,0,10806.5185546875,27163.18505859375,13815.27783203125,4048.1929931640625,33360302080,2147479552,6832885760,0
200,1771945151665,1299,1300,1300,1300,1299,1299,1300,1300,100,4.761904716491699,0,0,0,0,0,0,10806.742797851563,27166.66925048828,13818.475769042969,4048.1929931640625,33360302080,2147479552,6831284224,0
200,1771945151865,1299,1300,1300,1300,1299,1299,1300,1300,100,4.761904716491699,0,0,0,0,0,0,10806.966491699219,27170.337524414063,13821.9931640625,4048.1929931640625,33360302080,2147479552,6831284224,0
199,1771945152065,1299,1300,1300,1300,1299,1299,1300,1300,100,0,0,0,0,0,4.761904716491699,0,10807.188110351563,27172.864990234375,13824.105346679688,4048.1929931640625,33360302080,2147479552,6831284224,0
200,1771945152265,1299,1300,1300,1300,1299,1299,1300,1300,100,0,0,0,0,4.761904716491699,0,0,10807.40966796875,27175.97784423828,13826.935180664063,4048.1929931640625,33360302080,2147479552,6831284224,0
200,1771945152466,1299,1300,1300,1300,1299,1299,1300,1300,65,0,0,0,35,0,0,0,10807.637817382813,27179.613525390625,13830.286743164063,4048.1929931640625,33360302080,2147479552,6831284224,0
200,1771945152666,1299,1300,1300,1300,1299,1299,1300,1300,0,30.000001907348633,0,25,100,4.761904716491699,10,4.761904716491699,10807.932067871094,27182.932556152344,13833.30126953125,4048.1929931640625,33360302080,2147479552,6807392256,0
200,1771945152866,1299,1300,1300,1300,1299,1299,1300,1300,0,5.263157844543457,5,5,68.42105102539063,0,15.000000953674316,0,10808.184875488281,27186.825622558594,13836.855285644531,4048.1929931640625,33360302080,2147479552,6782312448,0
0,1771945153066,1299,1300,1300,1300,1299,1299,1300,1300,9.523809432983398,5,10,0,40,73.68421173095703,0,9.523809432983398,10808.4482421875,27189.347106933594,13838.971618652344,4048.1929931640625,33360302080,2147479552,6763937792,0
